ENSEMBL,AZD1775,Olap.AZD1775,Olaparib,ENTREZID,SYMBOL,GENENAME
ENSG00000269834,1,0,0,102724105,ZNF528-AS1,ZNF528 antisense RNA 1
ENSG00000196214,-1,0,0,90321,ZNF766,zinc finger protein 766
ENSG00000105568,-1,0,0,5518,PPP2R1A,protein phosphatase 2 scaffold subunit Aalpha
ENSG00000243680,1,0,0,,,
ENSG00000062822,-1,0,0,5424,POLD1,"DNA polymerase delta 1, catalytic subunit"
ENSG00000131408,-1,0,0,7376,NR1H2,nuclear receptor subfamily 1 group H member 2
ENSG00000105357,-1,0,0,79784,MYH14,myosin heavy chain 14
ENSG00000142528,-1,0,0,25888,ZNF473,zinc finger protein 473
ENSG00000213024,-1,0,0,23636,NUP62,nucleoporin 62
ENSG00000104946,-1,0,0,79735,TBC1D17,TBC1 domain family member 17
ENSG00000204673,-1,0,0,84335,AKT1S1,AKT1 substrate 1
ENSG00000104973,-1,0,0,81857,MED25,mediator complex subunit 25
ENSG00000196961,-1,0,0,160,AP2A1,adaptor related protein complex 2 subunit alpha 1
ENSG00000169169,1,0,0,126129,CPT1C,carnitine palmitoyltransferase 1C
ENSG00000126461,-1,0,0,58506,SCAF1,SR-related CTD associated factor 1
ENSG00000126464,-1,0,0,57479,PRR12,proline rich 12
ENSG00000142546,1,0,0,51070,NOSIP,nitric oxide synthase interacting protein
ENSG00000142541,1,0,0,23521,RPL13A,ribosomal protein L13a
ENSG00000130529,-1,0,0,54795,TRPM4,transient receptor potential cation channel subfamily M member 4
ENSG00000177380,-1,0,0,8541,PPFIA3,PTPRF interacting protein alpha 3
ENSG00000104852,-1,0,0,6625,SNRNP70,small nuclear ribonucleoprotein U1 subunit 70
ENSG00000104812,-1,0,0,2997,GYS1,glycogen synthase 1
ENSG00000087074,-1,0,0,23645,PPP1R15A,protein phosphatase 1 regulatory subunit 15A
ENSG00000105559,-1,0,0,57664,PLEKHA4,pleckstrin homology domain containing A4
ENSG00000063180,0,0,1,770,CA11,carbonic anhydrase 11
ENSG00000063176,-1,0,0,56848,SPHK2,sphingosine kinase 2
ENSG00000063177,1,0,0,6141,RPL18,ribosomal protein L18
ENSG00000105523,-1,0,0,54854,FAM83E,family with sequence similarity 83 member E
ENSG00000142235,-1,0,0,114783,LMTK3,lemur tyrosine kinase 3
ENSG00000105443,-1,0,0,9266,CYTH2,cytohesin 2
ENSG00000105447,-1,0,0,83743,GRWD1,glutamate rich WD repeat containing 1
ENSG00000105464,-1,0,0,2906,GRIN2D,glutamate ionotropic receptor NMDA type subunit 2D
ENSG00000185453,-1,0,0,374920,ZSWIM9,zinc finger SWIM-type containing 9
ENSG00000105373,-1,0,0,29997,NOP53,NOP53 ribosome biogenesis factor
ENSG00000063169,-1,0,0,29998,BICRA,BRD4 interacting chromatin remodeling complex associated protein
ENSG00000118156,0,0,1,84215,ZNF541,zinc finger protein 541
ENSG00000134815,-1,0,0,9704,DHX34,DExH-box helicase 34
ENSG00000105321,-1,0,0,26093,CCDC9,coiled-coil domain containing 9
ENSG00000105327,-1,0,0,27113,BBC3,BCL2 binding component 3
ENSG00000142230,-1,0,0,10055,SAE1,SUMO1 activating enzyme subunit 1
ENSG00000160007,-1,0,0,2909,ARHGAP35,Rho GTPase activating protein 35
ENSG00000181027,-1,0,0,79147,FKRP,fukutin related protein
ENSG00000090372,-1,0,0,29888,STRN4,striatin 4
ENSG00000105287,-1,0,0,25865,PRKD2,protein kinase D2
ENSG00000160014,-1,0,0,808,CALM3,calmodulin 3
ENSG00000204851,-1,0,0,57469,PNMA8B,PNMA family member 8B
ENSG00000269745,1,0,0,,,
ENSG00000170604,-1,0,0,26145,IRF2BP1,interferon regulatory factor 2 binding protein 1
ENSG00000170608,0,0,-1,3171,FOXA3,forkhead box A3
ENSG00000125755,-1,0,0,8189,SYMPK,symplekin
ENSG00000185800,-1,0,0,1762,DMWD,"DM1 locus, WD repeat containing"
ENSG00000177045,-1,0,0,147912,SIX5,SIX homeobox 5
ENSG00000177051,-1,0,0,23403,FBXO46,F-box protein 46
ENSG00000011478,1,0,0,54814,QPCTL,glutaminyl-peptide cyclotransferase like
ENSG00000125743,1,0,0,6633,SNRPD2,small nuclear ribonucleoprotein D2 polypeptide
ENSG00000125746,-1,0,0,24139,EML2,EMAP like 2
ENSG00000012061,0,0,1,2067,ERCC1,"ERCC excision repair 1, endonuclease non-catalytic subunit"
ENSG00000104881,-1,0,0,10848,PPP1R13L,protein phosphatase 1 regulatory subunit 13 like
ENSG00000104884,-1,0,0,2068,ERCC2,"ERCC excision repair 2, TFIIH core complex helicase subunit"
ENSG00000104892,-1,0,0,147700,KLC3,kinesin light chain 3
ENSG00000189114,-1,0,0,388552,BLOC1S3,biogenesis of lysosomal organelles complex 1 subunit 3
ENSG00000104866,-1,0,0,284352,PPP1R37,protein phosphatase 1 regulatory subunit 37
ENSG00000007047,-1,0,0,57787,MARK4,microtubule affinity regulating kinase 4
ENSG00000142252,1,0,0,79760,GEMIN7,gem nuclear organelle associated protein 7
ENSG00000104859,-1,0,0,11129,CLASRP,CLK4 associating serine/arginine rich protein
ENSG00000104856,-1,0,0,5971,RELB,"RELB proto-oncogene, NF-kB subunit"
ENSG00000104853,-1,0,0,1209,CLPTM1,CLPTM1 regulator of GABA type A receptor forward trafficking
ENSG00000130204,-1,0,0,10452,TOMM40,translocase of outer mitochondrial membrane 40
ENSG00000130202,-1,0,0,5819,NECTIN2,nectin cell adhesion molecule 2
ENSG00000069399,-1,0,0,602,BCL3,BCL3 transcription coactivator
ENSG00000073008,-1,0,0,5817,PVR,PVR cell adhesion molecule
ENSG00000267508,0,0,1,26974,ZNF285,zinc finger protein 285
ENSG00000131115,-1,0,0,7770,ZNF227,zinc finger protein 227
ENSG00000167380,0,0,1,7769,ZNF226,zinc finger protein 226
ENSG00000176222,1,0,0,342908,ZNF404,zinc finger protein 404
ENSG00000176531,-1,0,0,653583,PHLDB3,pleckstrin homology like domain family B member 3
ENSG00000243167,1,0,0,,,
ENSG00000213904,1,0,0,101930071,LOC101930071,uncharacterized LOC101930071
ENSG00000213904,1,0,0,100996307,LIPE-AS1,LIPE antisense RNA 1
ENSG00000105429,-1,0,0,1954,MEGF8,multiple EGF like domains 8
ENSG00000079432,-1,0,0,23152,CIC,capicua transcriptional repressor
ENSG00000105723,-1,0,0,2931,GSK3A,glycogen synthase kinase 3 alpha
ENSG00000105732,-1,0,0,64763,ZNF574,zinc finger protein 574
ENSG00000076928,-1,0,0,100505585,LOC100505585,uncharacterized LOC100505585
ENSG00000076928,-1,0,0,9138,ARHGEF1,Rho guanine nucleotide exchange factor 1
ENSG00000142039,-1,0,0,90324,CCDC97,coiled-coil domain containing 97
ENSG00000105323,-1,0,0,11100,HNRNPUL1,heterogeneous nuclear ribonucleoprotein U like 1
ENSG00000167601,0,0,1,558,AXL,AXL receptor tyrosine kinase
ENSG00000188493,-1,0,0,284325,C19orf54,chromosome 19 open reading frame 54
ENSG00000086544,-1,0,0,80271,ITPKC,inositol-trisphosphate 3-kinase C
ENSG00000090006,-1,0,0,8425,LTBP4,latent transforming growth factor beta binding protein 4
ENSG00000160410,-1,0,0,92799,SHKBP1,SH3KBP1 binding protein 1
ENSG00000090013,1,0,0,645,BLVRB,biliverdin reductase B
ENSG00000167565,1,0,0,29946,SERTAD3,SERTA domain containing 3
ENSG00000105223,-1,0,0,23646,PLD3,phospholipase D family member 3
ENSG00000160392,-1,0,0,126526,C19orf47,chromosome 19 open reading frame 47
ENSG00000105221,-1,0,0,208,AKT2,AKT serine/threonine kinase 2
ENSG00000130758,-1,0,0,4294,MAP3K10,mitogen-activated protein kinase kinase kinase 10
ENSG00000128000,0,0,1,163131,ZNF780B,zinc finger protein 780B
ENSG00000105197,1,0,0,92609,TIMM50,translocase of inner mitochondrial membrane 50
ENSG00000196235,-1,0,0,6829,SUPT5H,"SPT5 homolog, DSIF elongation factor subunit"
ENSG00000105193,1,0,0,6217,RPS16,ribosomal protein S16
ENSG00000090924,-1,0,0,64857,PLEKHG2,pleckstrin homology and RhoGEF domain containing G2
ENSG00000128016,0,0,1,7538,ZFP36,ZFP36 ring finger protein
ENSG00000179134,-1,0,0,55095,SAMD4B,sterile alpha motif domain containing 4B
ENSG00000128011,0,0,1,57622,LRFN1,leucine rich repeat and fibronectin type III domain containing 1
ENSG00000188505,0,0,1,342897,NCCRP1,non-specific cytotoxic cell receptor protein 1 homolog (zebrafish)
ENSG00000130669,-1,0,0,10298,PAK4,p21 (RAC1) activated kinase 4
ENSG00000269190,0,0,1,115290,FBXO17,F-box protein 17
ENSG00000269486,0,0,1,,,
ENSG00000187994,1,0,0,126432,RINL,Ras and Rab interactor like
ENSG00000130402,-1,0,0,81,ACTN4,actinin alpha 4
ENSG00000196218,0,0,1,6261,RYR1,ryanodine receptor 1
ENSG00000105738,-1,0,0,23094,SIPA1L3,signal induced proliferation associated 1 like 3
ENSG00000267422,-1,0,0,,,
ENSG00000120784,1,0,0,22835,ZFP30,ZFP30 zinc finger protein
ENSG00000180479,1,0,0,51276,ZNF571,zinc finger protein 571
ENSG00000266916,1,0,0,101927720,ZNF793-AS1,ZNF793 antisense RNA 1 (head to head)
ENSG00000189164,1,0,0,84503,ZNF527,zinc finger protein 527
ENSG00000188283,1,0,0,163087,ZNF383,zinc finger protein 383
ENSG00000197050,1,0,0,147923,ZNF420,zinc finger protein 420
ENSG00000267254,1,0,0,284408,ZNF790-AS1,ZNF790 antisense RNA 1
ENSG00000267260,1,0,0,728485,LOC728485,uncharacterized LOC728485
ENSG00000197808,1,0,0,92283,ZNF461,zinc finger protein 461
ENSG00000233527,1,0,0,101927599,ZNF529-AS1,ZNF529 antisense RNA 1
ENSG00000167635,-1,0,0,7705,ZNF146,zinc finger protein 146
ENSG00000105258,1,0,0,5438,POLR2I,RNA polymerase II subunit I
ENSG00000075702,-1,0,0,284403,WDR62,WD repeat domain 62
ENSG00000126243,-1,0,0,79414,LRFN3,leucine rich repeat and fibronectin type III domain containing 3
ENSG00000004777,-1,0,0,115703,ARHGAP33,Rho GTPase activating protein 33
ENSG00000167595,-1,0,0,148137,PROSER3,proline and serine rich 3
ENSG00000205155,1,0,0,55851,PSENEN,"presenilin enhancer, gamma-secretase subunit"
ENSG00000161265,1,0,0,199746,U2AF1L4,U2 small nuclear RNA auxiliary factor 1 like 4
ENSG00000126267,1,0,0,1340,COX6B1,cytochrome c oxidase subunit 6B1
ENSG00000105672,1,0,0,2116,ETV2,ETS variant 2
ENSG00000105698,-1,0,0,7392,USF2,"upstream transcription factor 2, c-fos interacting"
ENSG00000105699,0,0,-1,51599,LSR,lipolysis stimulated lipoprotein receptor
ENSG00000089356,1,0,0,5349,FXYD3,FXYD domain containing ion transport regulator 3
ENSG00000089351,-1,0,0,57655,GRAMD1A,GRAM domain containing 1A
ENSG00000256383,0,0,-1,,,
ENSG00000257074,1,0,0,,,
ENSG00000249987,1,0,0,,,
ENSG00000130881,-1,0,0,4037,LRP3,LDL receptor related protein 3
ENSG00000076650,-1,0,0,55094,GPATCH1,G-patch domain containing 1
ENSG00000173809,1,0,0,91646,TDRD12,tudor domain containing 12
ENSG00000105186,-1,0,0,84079,ANKRD27,ankyrin repeat domain 27
ENSG00000242100,1,0,0,,,
ENSG00000105171,1,0,0,10775,POP4,"POP4 homolog, ribonuclease P/MRP subunit"
ENSG00000213967,1,0,0,730087,ZNF726,zinc finger protein 726
ENSG00000205246,1,0,0,,,
ENSG00000197372,1,0,0,171392,ZNF675,zinc finger protein 675
ENSG00000213971,1,0,0,,,
ENSG00000269837,1,0,0,,,
ENSG00000236312,1,0,0,,,
ENSG00000172687,1,0,0,148203,ZNF738,zinc finger protein 738
ENSG00000182141,1,0,0,7562,ZNF708,zinc finger protein 708
ENSG00000188171,1,0,0,199777,ZNF626,zinc finger protein 626
ENSG00000231205,1,0,0,,,
ENSG00000197124,1,0,0,91120,ZNF682,zinc finger protein 682
ENSG00000181896,1,0,0,94039,ZNF101,zinc finger protein 101
ENSG00000105726,-1,0,0,57130,ATP13A1,ATPase 13A1
ENSG00000089639,-1,0,0,51291,GMIP,GEM interacting protein
ENSG00000186010,1,0,0,51079,NDUFA13,NADH:ubiquinone oxidoreductase subunit A13
ENSG00000167491,-1,0,0,54815,GATAD2A,GATA zinc finger domain containing 2A
ENSG00000129933,-1,0,0,23383,MAU2,MAU2 sister chromatid cohesion factor
ENSG00000184162,1,0,0,126382,NR2C2AP,nuclear receptor 2C2 associated protein
ENSG00000181035,-1,0,0,284439,SLC25A42,solute carrier family 25 member 42
ENSG00000064607,-1,0,0,10147,SUGP2,SURP and G-patch domain containing 2
ENSG00000005007,-1,0,0,5976,UPF1,UPF1 RNA helicase and ATPase
ENSG00000167487,-1,0,0,55295,KLHL26,kelch like family member 26
ENSG00000105701,-1,0,0,23770,FKBP8,FKBP prolyl isomerase 8
ENSG00000105656,-1,0,0,8178,ELL,elongation factor for RNA polymerase II
ENSG00000130517,0,0,1,54858,PGPEP1,pyroglutamyl-peptidase I
ENSG00000130522,-1,0,0,3727,JUND,"JunD proto-oncogene, AP-1 transcription factor subunit"
ENSG00000099308,0,0,1,23031,MAST3,microtubule associated serine/threonine kinase 3
ENSG00000105640,1,0,0,6142,RPL18A,ribosomal protein L18a
ENSG00000105639,0,0,1,3718,JAK3,Janus kinase 3
ENSG00000130479,-1,0,0,55201,MAP1S,microtubule associated protein 1S
ENSG00000130309,-1,0,0,79709,COLGALT1,collagen beta(1-O)galactosyltransferase 1
ENSG00000130304,-1,0,0,376497,SLC27A1,solute carrier family 27 member 1
ENSG00000130299,-1,0,0,84705,GTPBP3,"GTP binding protein 3, mitochondrial"
ENSG00000074855,-1,0,0,57719,ANO8,anoctamin 8
ENSG00000130312,1,0,0,64981,MRPL34,mitochondrial ribosomal protein L34
ENSG00000160113,-1,0,0,2063,NR2F6,nuclear receptor subfamily 2 group F member 6
ENSG00000099331,-1,0,0,4650,MYO9B,myosin IXB
ENSG00000127511,-1,0,0,23309,SIN3B,SIN3 transcription regulator family member B
ENSG00000188039,-1,0,0,284434,NWD1,NACHT and WD repeat domain containing 1
ENSG00000072954,0,0,1,79041,TMEM38A,transmembrane protein 38A
ENSG00000214046,1,0,0,79086,SMIM7,small integral membrane protein 7
ENSG00000105085,-1,0,0,9441,MED26,mediator complex subunit 26
ENSG00000127526,-1,0,0,79939,SLC35E1,solute carrier family 35 member E1
ENSG00000269399,1,0,0,,,
ENSG00000085872,-1,0,0,10523,CHERP,calcium homeostasis endoplasmic reticulum protein
ENSG00000105072,-1,0,0,84167,C19orf44,chromosome 19 open reading frame 44
ENSG00000127527,-1,0,0,58513,EPS15L1,epidermal growth factor receptor pathway substrate 15 like 1
ENSG00000072958,-1,0,0,8907,AP1M1,adaptor related protein complex 1 subunit mu 1
ENSG00000167461,-1,0,0,4218,RAB8A,"RAB8A, member RAS oncogene family"
ENSG00000186529,0,0,1,4051,CYP4F3,cytochrome P450 family 4 subfamily F member 3
ENSG00000011451,-1,0,0,58525,WIZ,WIZ zinc finger
ENSG00000011243,-1,0,0,26993,AKAP8L,A-kinase anchoring protein 8 like
ENSG00000141867,-1,0,0,23476,BRD4,bromodomain containing 4
ENSG00000074181,-1,0,0,4854,NOTCH3,notch receptor 3
ENSG00000256210,1,0,0,,,
ENSG00000099795,1,0,0,4713,NDUFB7,NADH:ubiquinone oxidoreductase subunit B7
ENSG00000224543,1,0,0,,,
ENSG00000123143,-1,0,0,5585,PKN1,protein kinase N1
ENSG00000123136,1,0,0,10212,DDX39A,DExD-box helicase 39A
ENSG00000267147,0,0,1,101928845,LINC01842,long intergenic non-protein coding RNA 1842
ENSG00000072071,-1,0,0,22859,ADGRL1,adhesion G protein-coupled receptor L1
ENSG00000072062,-1,0,0,5566,PRKACA,protein kinase cAMP-activated catalytic subunit alpha
ENSG00000141858,-1,0,0,90378,SAMD1,sterile alpha motif domain containing 1
ENSG00000104998,-1,0,0,9466,IL27RA,interleukin 27 receptor subunit alpha
ENSG00000132005,-1,0,0,5989,RFX1,regulatory factor X1
ENSG00000132024,-1,0,0,54862,CC2D1A,coiled-coil and C2 domain containing 1A
ENSG00000132003,-1,0,0,65249,ZSWIM4,zinc finger SWIM-type containing 4
ENSG00000104979,1,0,0,28974,C19orf53,chromosome 19 open reading frame 53
ENSG00000141837,0,0,1,773,CACNA1A,calcium voltage-gated channel subunit alpha1 A
ENSG00000160877,-1,0,0,112939,NACC1,nucleus accumbens associated 1
ENSG00000008441,-1,0,0,4784,NFIX,nuclear factor I X
ENSG00000161860,1,0,0,256126,SYCE2,synaptonemal complex central element protein 2
ENSG00000240616,1,0,0,,,
ENSG00000105613,-1,0,0,22983,MAST1,microtubule associated serine/threonine kinase 1
ENSG00000104889,1,0,0,10535,RNASEH2A,ribonuclease H2 subunit A
ENSG00000167815,1,0,0,7001,PRDX2,peroxiredoxin 2
ENSG00000171223,-1,0,0,3726,JUNB,"JunB proto-oncogene, AP-1 transcription factor subunit"
ENSG00000095066,-1,0,0,29911,HOOK2,hook microtubule tethering protein 2
ENSG00000105576,-1,0,0,30000,TNPO2,transportin 2
ENSG00000104774,-1,0,0,4125,MAN2B1,mannosidase alpha class 2B member 1
ENSG00000178464,1,0,0,,,
ENSG00000196466,1,0,0,90576,ZNF799,zinc finger protein 799
ENSG00000237273,1,0,0,,,
ENSG00000223547,1,0,0,284391,ZNF844,zinc finger protein 844
ENSG00000197647,1,0,0,163059,ZNF433,zinc finger protein 433
ENSG00000219665,1,0,0,101928464,ZNF433-AS1,ZNF433 and ZNF878 antisense RNA 1
ENSG00000196757,1,0,0,90592,ZNF700,zinc finger protein 700
ENSG00000171295,1,0,0,126070,ZNF440,zinc finger protein 440
ENSG00000177599,1,0,0,126069,ZNF491,zinc finger protein 491
ENSG00000197044,1,0,0,126068,ZNF441,zinc finger protein 441
ENSG00000198551,1,0,0,199692,ZNF627,zinc finger protein 627
ENSG00000161914,-1,0,0,115950,ZNF653,zinc finger protein 653
ENSG00000130175,-1,0,0,5589,PRKCSH,protein kinase C substrate 80K-H
ENSG00000105520,-1,0,0,64748,PLPPR2,phospholipid phosphatase related 2
ENSG00000105514,-1,0,0,9545,RAB3D,"RAB3D, member RAS oncogene family"
ENSG00000130158,0,0,1,57572,DOCK6,dedicator of cytokinesis 6
ENSG00000130164,-1,0,0,3949,LDLR,low density lipoprotein receptor
ENSG00000127616,-1,0,0,6597,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
ENSG00000142453,-1,0,0,10498,CARM1,coactivator associated arginine methyltransferase 1
ENSG00000267544,1,0,0,,,
ENSG00000214212,1,0,0,255809,C19orf38,chromosome 19 open reading frame 38
ENSG00000079805,-1,0,0,1785,DNM2,dynamin 2
ENSG00000129351,-1,0,0,3609,ILF3,interleukin enhancer binding factor 3
ENSG00000267100,0,0,-1,147727,ILF3-DT,ILF3 divergent transcript
ENSG00000129353,-1,0,0,57153,SLC44A2,solute carrier family 44 member 2
ENSG00000079999,-1,0,0,9817,KEAP1,kelch like ECH associated protein 1
ENSG00000065989,0,0,1,5141,PDE4A,phosphodiesterase 4A
ENSG00000105397,-1,0,0,7297,TYK2,tyrosine kinase 2
ENSG00000161847,-1,0,0,125950,RAVER1,"ribonucleoprotein, PTB binding 1"
ENSG00000130816,-1,0,0,1786,DNMT1,DNA methyltransferase 1
ENSG00000244165,-1,0,0,5032,P2RY11,purinergic receptor P2Y11
ENSG00000198258,1,0,0,59286,UBL5,ubiquitin like 5
ENSG00000239830,1,0,0,,,
ENSG00000174652,1,0,0,10781,ZNF266,zinc finger protein 266
ENSG00000130803,-1,0,0,57693,ZNF317,zinc finger protein 317
ENSG00000099783,-1,0,0,4670,HNRNPM,heterogeneous nuclear ribonucleoprotein M
ENSG00000185236,-1,0,0,9230,RAB11B,"RAB11B, member RAS oncogene family"
ENSG00000142449,-1,0,0,84467,FBN3,fibrillin 3
ENSG00000076984,-1,0,0,5609,MAP2K7,mitogen-activated protein kinase kinase 7
ENSG00000171017,-1,0,0,80131,LRRC8E,leucine rich repeat containing 8 VRAC subunit E
ENSG00000183248,-1,0,0,80164,PRR36,proline rich 36
ENSG00000142459,-1,0,0,115704,EVI5L,ecotropic viral integration site 5 like
ENSG00000229833,1,0,0,100131801,PET100,PET100 cytochrome c oxidase chaperone
ENSG00000076826,-1,0,0,57662,CAMSAP3,calmodulin regulated spectrin associated protein family member 3
ENSG00000032444,-1,0,0,10908,PNPLA6,patatin like phospholipase domain containing 6
ENSG00000198816,-1,0,0,140467,ZNF358,zinc finger protein 358
ENSG00000104880,-1,0,0,23370,ARHGEF18,Rho/Rac guanine nucleotide exchange factor 18
ENSG00000171105,-1,0,0,3643,INSR,insulin receptor
ENSG00000205744,-1,0,0,79958,DENND1C,DENN domain containing 1C
ENSG00000125648,-1,0,0,79085,SLC25A23,solute carrier family 25 member 23
ENSG00000088247,-1,0,0,8570,KHSRP,KH-type splicing regulatory protein
ENSG00000125651,-1,0,0,2962,GTF2F1,general transcription factor IIF subunit 1
ENSG00000125652,1,0,0,84266,ALKBH7,alkB homolog 7
ENSG00000130382,-1,0,0,4298,MLLT1,MLLT1 super elongation complex subunit
ENSG00000267427,-1,0,0,,,
ENSG00000031823,-1,0,0,8498,RANBP3,RAN binding protein 3
ENSG00000174886,1,0,0,126328,NDUFA11,NADH:ubiquinone oxidoreductase subunit A11
ENSG00000171124,-1,0,0,2525,FUT3,fucosyltransferase 3 (Lewis blood group)
ENSG00000196365,-1,0,0,9361,LONP1,"lon peptidase 1, mitochondrial"
ENSG00000174917,1,0,0,125988,MICOS13,mitochondrial contact site and cristae organizing system subunit 13
ENSG00000130255,1,0,0,25873,RPL36,ribosomal protein L36
ENSG00000160633,-1,0,0,6294,SAFB,scaffold attachment factor B
ENSG00000130254,-1,0,0,9667,SAFB2,scaffold attachment factor B2
ENSG00000233270,1,0,0,,,
ENSG00000105426,-1,0,0,5802,PTPRS,protein tyrosine phosphatase receptor type S
ENSG00000127663,-1,0,0,23030,KDM4B,lysine demethylase 4B
ENSG00000034063,-1,0,0,,,
ENSG00000127666,-1,0,0,148022,TICAM1,toll like receptor adaptor molecule 1
ENSG00000141965,-1,0,0,55527,FEM1A,fem-1 homolog A
ENSG00000142002,-1,0,0,91039,DPP9,dipeptidyl peptidase 9
ENSG00000185361,-1,0,0,126282,TNFAIP8L1,TNF alpha induced protein 8 like 1
ENSG00000167674,-1,0,0,84717,HDGFL2,HDGF like 2
ENSG00000167671,-1,0,0,80700,UBXN6,UBX domain protein 6
ENSG00000167670,-1,0,0,10036,CHAF1A,chromatin assembly factor 1 subunit A
ENSG00000141985,-1,0,0,6455,SH3GL1,"SH3 domain containing GRB2 like 1, endophilin A2"
ENSG00000126934,-1,0,0,5605,MAP2K2,mitogen-activated protein kinase kinase 2
ENSG00000178951,-1,0,0,51341,ZBTB7A,zinc finger and BTB domain containing 7A
ENSG00000105229,-1,0,0,51588,PIAS4,protein inhibitor of activated STAT 4
ENSG00000167658,-1,0,0,1938,EEF2,eukaryotic translation elongation factor 2
ENSG00000167657,-1,0,0,1613,DAPK3,death associated protein kinase 3
ENSG00000183617,1,0,0,116541,MRPL54,mitochondrial ribosomal protein L54
ENSG00000267304,-1,0,0,,,
ENSG00000186111,-1,0,0,23396,PIP5K1C,phosphatidylinositol-4-phosphate 5-kinase type 1 gamma
ENSG00000105298,-1,0,0,58509,CACTIN,"cactin, spliceosome C complex subunit"
ENSG00000006638,-1,0,0,6915,TBXA2R,thromboxane A2 receptor
ENSG00000183397,-1,0,0,100128569,C19orf71,chromosome 19 open reading frame 71
ENSG00000161091,-1,0,0,126321,MFSD12,major facilitator superfamily domain containing 12
ENSG00000105325,-1,0,0,51343,FZR1,fizzy and cell division cycle 20 related 1
ENSG00000129932,-1,0,0,83475,DOHH,deoxyhypusine hydroxylase
ENSG00000141905,-1,0,0,4782,NFIC,nuclear factor I C
ENSG00000125912,-1,0,0,56926,NCLN,nicalin
ENSG00000088256,-1,0,0,2767,GNA11,G protein subunit alpha 11
ENSG00000065717,-1,0,0,7089,TLE2,"TLE family member 2, transcriptional corepressor"
ENSG00000175691,1,0,0,58492,ZNF77,zinc finger protein 77
ENSG00000172000,0,0,-1,80032,ZNF556,zinc finger protein 556
ENSG00000172006,-1,0,0,115196,ZNF554,zinc finger protein 554
ENSG00000172009,-1,0,0,7064,THOP1,thimet oligopeptidase 1
ENSG00000104969,-1,0,0,6449,SGTA,small glutamine rich tetratricopeptide repeat containing alpha
ENSG00000176490,0,0,1,148252,DIRAS1,DIRAS family GTPase 1
